Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-III-Classic,78.339,45.317731667,-75.756656667,7.547,136.061
Georges Home,Rainbow-III-Classic,170.455,45.316336667,-75.758211667,2.674,217.449
Georges Home,Rainbow-III-Classic,174.225,45.316556667,-75.758125,2.613,193.082
Georges Home,Rainbow-III-Classic,82.283,45.316233333,-75.758256667,8.305,228.976
Georges Home,Rainbow-III-Classic,89.456,45.31783,-75.756625,2.227,133.695
Georges Home,Rainbow-III-Classic,83.073,45.316368333,-75.757231667,15.933,226.965
Georges Home,Rainbow-III-Classic,75.96,45.318051667,-75.757483333,2.495,62.179
Georges Home,Rainbow-III-Classic,79.677,45.316348333,-75.757203333,3.457,229.807
Georges Home,Rainbow-III-Classic,78.132,45.317888333,-75.757578333,6.55,66.259
Georges Home,Rainbow-III-Classic,85.551,45.315761667,-75.75746,8.216,287.25
Georges Home,Rainbow-III-Classic,83.522,45.317968333,-75.757555,0.0,62.052
Georges Home,Rainbow-III-Classic,78.721,45.315871667,-75.758403333,7.784,269.604
Georges Home,Rainbow-III-Classic,76.369,45.316766667,-75.757048333,7.735,192.142
Georges Home,Rainbow-III-Classic,246.074,45.317363333,-75.757801667,3.174,107.93
Georges Home,Rainbow-III-Classic,82.768,45.315975,-75.757373333,8.128,265.644
Georges Home,Rainbow-III-Classic,84.201,45.316746667,-75.757038333,3.066,194.473
Georges Home,Rainbow-III-Classic,83.99,45.317523333,-75.757736667,3.102,92.914
Georges Home,Rainbow-III-Classic,82.632,45.31551,-75.758535,3.279,310.443
Georges Home,Rainbow-III-Classic,80.155,45.317,-75.757945,8.056,145.094
Georges Home,Rainbow-III-Classic,90.201,45.317966667,-75.757555,0.0,62.16
Georges Home,Rainbow-III-Classic,76.283,45.316986667,-75.756956667,14.78,174.837
Georges Home,Rainbow-III-Classic,99.613,45.316003333,-75.75733,3.251,263.449
Georges Home,Rainbow-III-Classic,92.652,45.317995,-75.757038333,3.277,96.826
