Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Dilithium2,997.69,45.315970211,-75.757403265,3.457,265.599
Ottawa Edge,Dilithium2,986.51,45.31537681,-75.758447745,2.904,324.711
Ottawa Edge,Dilithium2,998.023,45.315258548,-75.758067694,3.189,337.423
Toronto Edge,Dilithium2,996.012,45.316327097,-75.757259693,3.293,230.579
Georges Home,Dilithium2,986.957,45.316687013,-75.758068684,8.889,178.8
Georges Home,Dilithium2,993.239,45.316115704,-75.758256365,3.105,242.046
Toronto Edge,Dilithium2,983.869,45.31796806,-75.756944404,3.335,104.771
Ottawa Edge,Dilithium2,33.826,45.315655287,-75.758446614,3.725,293.818
Georges Home,Dilithium2,990.541,45.31638817,-75.758162619,3.384,211.741
Toronto Edge,Dilithium2,969.141,45.315775966,-75.757450329,8.258,285.848
Georges Home,Dilithium2,997.05,45.317228293,-75.757843915,3.901,121.577
Ottawa Edge,Dilithium2,3.322,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,988.162,45.31802957,-75.757228716,3.288,81.499
Ottawa Edge,Dilithium2,993.261,45.318024848,-75.757191632,3.043,84.403
Toronto Edge,Dilithium2,970.101,45.315411246,-75.758413611,6.587,320.739
Ottawa Edge,Dilithium2,984.226,45.315300222,-75.757677855,3.627,335.132
Georges Home,Dilithium2,4.59,45.317524114,-75.757728392,3.996,93.089
Ottawa Edge,Dilithium2,5.227,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,2.075,45.317776151,-75.757625417,3.633,72.954
Ottawa Edge,Dilithium2,22.797,45.317023472,-75.75791589,3.196,142.847
Toronto Edge,Dilithium2,4.983,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,985.594,45.315264718,-75.757913089,3.785,337.324
Georges Home,Dilithium2,4.035,45.31748653,-75.757737804,3.911,96.66
Georges Home,Dilithium2,972.639,45.316062539,-75.758296774,7.028,248.032
Georges Home,Dilithium2,979.405,45.31766852,-75.756719711,3.56,135.155
Ottawa Edge,Dilithium2,983.618,45.315255054,-75.757783206,3.225,339.222
Ottawa Edge,Dilithium2,990.052,45.317226971,-75.757837829,3.457,121.83
Georges Home,Dilithium2,975.014,45.315991993,-75.757369131,8.271,263.893
Toronto Edge,Dilithium2,984.464,45.317760841,-75.756682247,3.548,132.806
Georges Home,Dilithium2,2.509,45.316481687,-75.758128107,3.901,201.405
Ottawa Edge,Dilithium2,975.607,45.317630936,-75.756729125,3.56,136.725
Ottawa Edge,Dilithium2,969.344,45.316289387,-75.757265968,7.998,234.401
Ottawa Edge,Dilithium2,985.555,45.317931955,-75.756913595,6.642,108.463
Ottawa Edge,Dilithium2,2.9,45.315655287,-75.758446614,3.725,293.818
Ottawa Edge,Dilithium2,998.529,45.3152475,-75.758030612,3.312,338.75
Georges Home,Dilithium2,8.085,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,4.108,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,966.226,45.31526626,-75.757974894,6.649,336.866
Toronto Edge,Dilithium2,994.817,45.317344349,-75.757794092,3.365,110.122
Toronto Edge,Dilithium2,1.758,45.31714255,-75.757887652,8.702,130.186
Toronto Edge,Dilithium2,997.285,45.315605297,-75.757531338,3.633,303.277
Toronto Edge,Dilithium2,998.504,45.316837371,-75.757050606,3.56,185.153
Ottawa Edge,Dilithium2,994.085,45.317375606,-75.757784679,3.384,107.021
Ottawa Edge,Dilithium2,973.525,45.316220547,-75.757284794,8.083,241.239
Toronto Edge,Dilithium2,967.839,45.317971398,-75.757074293,6.741,95.137
Georges Home,Dilithium2,964.688,45.317490077,-75.756791501,8.025,141.916
Georges Home,Dilithium2,960.974,45.318004514,-75.757234992,6.595,82.088
Georges Home,Dilithium2,996.433,45.315450335,-75.757584486,3.392,319.6
Georges Home,Dilithium2,984.506,45.315381622,-75.757606449,3.503,326.903
Georges Home,Dilithium2,7.606,45.316173337,-75.758246764,3.281,235.629
Toronto Edge,Dilithium2,980.111,45.316464659,-75.758149881,8.434,203.258
Toronto Edge,Dilithium2,980.338,45.316837497,-75.757053744,4.009,185.022
Toronto Edge,Dilithium2,984.439,45.317810953,-75.756669696,3.184,131.318
Toronto Edge,Dilithium2,8.07,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,2.14,45.316518068,-75.757184768,3.209,212.7
Toronto Edge,Dilithium2,966.285,45.317956452,-75.757522821,6.027,64.874
Georges Home,Dilithium2,981.93,45.31797688,-75.757532045,0.0,62.989
Ottawa Edge,Dilithium2,988.296,45.315253732,-75.757978031,6.919,338.244
Georges Home,Dilithium2,983.995,45.316035909,-75.758290688,2.929,250.976
Toronto Edge,Dilithium2,7.658,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,988.284,45.315802727,-75.758390518,3.468,277.196
Georges Home,Dilithium2,991.597,45.31557404,-75.75754075,3.719,306.574
Ottawa Edge,Dilithium2,993.97,45.315655666,-75.758456026,3.209,293.825
Ottawa Edge,Dilithium2,981.461,45.31610487,-75.75734403,3.81,252.27
Toronto Edge,Dilithium2,9.447,45.317054476,-75.757900202,3.735,139.645
Toronto Edge,Dilithium2,20.227,45.316597862,-75.757150444,3.209,205.563
Ottawa Edge,Dilithium2,994.856,45.316536923,-75.757181631,3.468,210.851
Georges Home,Dilithium2,961.055,45.316596288,-75.757138082,7.652,206.112
Georges Home,Dilithium2,980.507,45.315715027,-75.757481515,3.633,291.999
Toronto Edge,Dilithium2,980.377,45.31801232,-75.75719477,3.459,84.676
Georges Home,Dilithium2,106.118,45.316321972,-75.758193616,3.644,219.08
Ottawa Edge,Dilithium2,993.527,45.317410283,-75.756825827,3.384,145.655
Georges Home,Dilithium2,999.508,45.317490077,-75.756791501,3.293,141.916
Ottawa Edge,Dilithium2,974.831,45.317070678,-75.756953906,3.834,167.29
Ottawa Edge,Dilithium2,965.086,45.317630936,-75.756729125,7.675,136.725
Georges Home,Dilithium2,4.877,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,4.04,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,8.315,45.317369405,-75.757787817,7.896,107.604
Georges Home,Dilithium2,4.906,45.315370541,-75.75761881,3.056,327.986
Toronto Edge,Dilithium2,994.685,45.318034292,-75.7572658,3.156,78.599
Toronto Edge,Dilithium2,5.394,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,4.06,45.315247026,-75.757767708,2.842,340.229
Toronto Edge,Dilithium2,979.949,45.316621218,-75.757128669,7.907,203.883
Toronto Edge,Dilithium2,987.789,45.316760607,-75.758037498,8.811,170.798
Georges Home,Dilithium2,5.687,45.315450335,-75.757584486,3.392,319.6
Ottawa Edge,Dilithium2,996.195,45.315337399,-75.758438521,3.057,329.041
Ottawa Edge,Dilithium2,988.31,45.317344349,-75.757794092,3.365,110.122
Toronto Edge,Dilithium2,974.051,45.317267723,-75.756872704,8.713,154.266
Georges Home,Dilithium2,1.809,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,974.769,45.315580499,-75.75847485,6.81,302.262
Toronto Edge,Dilithium2,973.12,45.315636811,-75.758459163,7.006,295.933
Toronto Edge,Dilithium2,13.353,45.317190709,-75.757853328,4.002,125.485
Ottawa Edge,Dilithium2,979.445,45.317905039,-75.75674976,3.044,121.52
Toronto Edge,Dilithium2,29.154,45.315560065,-75.757534664,3.834,308.185
Georges Home,Dilithium2,6.111,45.316055959,-75.758290499,3.209,248.748
Toronto Edge,Dilithium2,985.496,45.317630936,-75.756729125,3.56,136.725
Toronto Edge,Dilithium2,999.322,45.315808923,-75.757456415,3.461,282.166
Georges Home,Dilithium2,974.382,45.315802595,-75.757456415,8.083,282.854
Ottawa Edge,Dilithium2,5.873,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,1.968,45.31523793,-75.757953309,3.166,340.102
Ottawa Edge,Dilithium2,971.701,45.316146954,-75.757315981,8.362,248.368
Georges Home,Dilithium2,964.558,45.315647634,-75.757509564,7.907,298.947
Ottawa Edge,Dilithium2,977.352,45.317971398,-75.757074293,6.741,95.137
Ottawa Edge,Dilithium2,969.887,45.317938156,-75.756910457,6.701,108.438
Ottawa Edge,Dilithium2,5.71,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,996.894,45.315247026,-75.757767708,2.842,340.229
Ottawa Edge,Dilithium2,974.048,45.315735329,-75.757487601,7.919,289.693
Georges Home,Dilithium2,999.682,45.316253132,-75.758212441,3.457,226.733
Toronto Edge,Dilithium2,3.317,45.316253132,-75.758212441,3.457,226.733
Georges Home,Dilithium2,3.109,45.317746468,-75.757647192,3.644,74.577
Georges Home,Dilithium2,980.565,45.317994975,-75.75710824,3.42,91.696
Georges Home,Dilithium2,987.732,45.315398813,-75.758469329,2.854,322.377
Ottawa Edge,Dilithium2,985.679,45.316597989,-75.757153581,3.293,205.452
Georges Home,Dilithium2,995.878,45.315747857,-75.757484464,3.728,288.375
Ottawa Edge,Dilithium2,5.958,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,977.145,45.31803933,-75.757411189,3.366,67.884
Toronto Edge,Dilithium2,996.962,45.317286578,-75.756869566,3.372,152.892
Ottawa Edge,Dilithium2,3.313,45.316832248,-75.757984538,3.633,163.234
Georges Home,Dilithium2,998.37,45.316228076,-75.758218716,3.196,229.52
Toronto Edge,Dilithium2,966.05,45.317988743,-75.757160823,6.746,88.128
Ottawa Edge,Dilithium2,5.482,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,18.107,45.316962154,-75.757937664,3.372,149.339
Ottawa Edge,Dilithium2,0.446,45.316198393,-75.758240489,3.281,232.837
Georges Home,Dilithium2,971.421,45.31733499,-75.756841516,8.538,150.547
Georges Home,Dilithium2,981.25,45.315284641,-75.757708852,3.574,336.565
Ottawa Edge,Dilithium2,9.143,45.316967402,-75.757006868,4.117,174.48
Toronto Edge,Dilithium2,0.794,45.315429911,-75.758506223,3.293,319.134
Georges Home,Dilithium2,985.374,45.318025323,-75.757454549,3.328,65.5
Georges Home,Dilithium2,9.842,45.315419242,-75.758478553,3.128,320.16
Toronto Edge,Dilithium2,10.258,45.317364399,-75.757793903,3.633,107.994
Ottawa Edge,Dilithium2,1.758,45.315710405,-75.758427978,3.384,287.611
Ottawa Edge,Dilithium2,967.309,45.316262884,-75.75726302,8.179,237.272
Toronto Edge,Dilithium2,8.329,45.317776151,-75.757625417,3.633,72.954
Ottawa Edge,Dilithium2,0.436,45.315841505,-75.758384055,3.105,272.865
Ottawa Edge,Dilithium2,998.919,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,979.815,45.317269424,-75.756888203,3.911,153.309
Toronto Edge,Dilithium2,0.724,45.315450335,-75.757584486,3.392,319.6
Toronto Edge,Dilithium2,975.259,45.316500795,-75.758131245,7.555,199.276
Georges Home,Dilithium2,13.479,45.316777509,-75.758012587,3.372,169.082
Georges Home,Dilithium2,967.683,45.31693602,-75.757013143,8.174,177.177
Toronto Edge,Dilithium2,7.658,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,967.638,45.317056428,-75.757921976,13.88,139.155
Georges Home,Dilithium2,979.329,45.317371105,-75.757803316,9.406,107.066
Georges Home,Dilithium2,961.081,45.317875357,-75.756771534,6.885,121.151
Georges Home,Dilithium2,967.184,45.315760516,-75.758415429,7.217,281.992
Georges Home,Dilithium2,970.109,45.317938156,-75.756910457,6.701,108.438
Ottawa Edge,Dilithium2,7.621,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,989.709,45.315255054,-75.757783206,3.225,339.222
Ottawa Edge,Dilithium2,3.805,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,998.989,45.317693575,-75.756713436,3.293,134.173
Georges Home,Dilithium2,6.696,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,994.751,45.317410283,-75.756825827,3.384,145.655
Toronto Edge,Dilithium2,2.302,45.315890043,-75.758359145,3.293,267.38
Toronto Edge,Dilithium2,12.039,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,992.66,45.315381278,-75.758478553,3.416,324.37
Georges Home,Dilithium2,997.085,45.316807571,-75.758000225,3.468,165.842
Georges Home,Dilithium2,996.792,45.315747857,-75.757484464,3.728,288.375
Toronto Edge,Dilithium2,16.598,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,1.586,45.317561698,-75.757718979,3.82,89.576
Georges Home,Dilithium2,984.121,45.315492672,-75.757562713,3.659,315.215
Georges Home,Dilithium2,993.981,45.316300475,-75.758184581,3.281,221.471
Toronto Edge,Dilithium2,985.192,45.316060965,-75.758284413,3.105,248.179
Toronto Edge,Dilithium2,969.138,45.315349897,-75.758283915,6.178,327.182
Toronto Edge,Dilithium2,4.843,45.316087216,-75.758281087,3.633,245.255
Georges Home,Dilithium2,961.724,45.317206784,-75.756903892,8.095,157.75
Toronto Edge,Dilithium2,982.634,45.317803159,-75.757640916,6.234,69.846
Georges Home,Dilithium2,5.81,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,2.513,45.316987209,-75.757931389,3.827,146.651
Ottawa Edge,Dilithium2,995.933,45.316106444,-75.757356391,3.02,251.846
Ottawa Edge,Dilithium2,995.56,45.316547751,-75.757162994,3.4,210.297
Ottawa Edge,Dilithium2,967.89,45.316370889,-75.758178118,7.555,213.649
Ottawa Edge,Dilithium2,7.312,45.317121869,-75.757872153,4.009,132.674
Georges Home,Dilithium2,36.681,45.315337399,-75.758438521,3.057,329.041
Ottawa Edge,Dilithium2,966.495,45.317003286,-75.756981956,7.991,172.2
Toronto Edge,Dilithium2,980.093,45.318029665,-75.7572813,3.441,77.661
Georges Home,Dilithium2,979.197,45.317422811,-75.756822689,3.4,144.903
Georges Home,Dilithium2,986.977,45.315264813,-75.75796567,3.42,337.065
Ottawa Edge,Dilithium2,986.048,45.317916088,-75.756786844,3.085,118.365
Georges Home,Dilithium2,19.961,45.315420653,-75.75760626,6.664,322.611
Georges Home,Dilithium2,979.013,45.31796806,-75.756944404,3.335,104.771
Ottawa Edge,Dilithium2,993.251,45.317731159,-75.756704022,3.293,132.799
Ottawa Edge,Dilithium2,982.797,45.315461416,-75.757572126,3.553,318.531
Toronto Edge,Dilithium2,13.078,45.315300096,-75.757674718,3.067,335.176
Ottawa Edge,Dilithium2,989.458,45.318025197,-75.757451411,2.741,65.725
Ottawa Edge,Dilithium2,992.797,45.317145719,-75.756931942,3.728,161.643
Georges Home,Dilithium2,11.401,45.315242778,-75.757993529,3.312,339.4
Toronto Edge,Dilithium2,991.856,45.317165905,-75.757865878,3.196,127.974
Georges Home,Dilithium2,980.249,45.315447445,-75.758497,3.022,317.137
Toronto Edge,Dilithium2,5.914,45.315247026,-75.757767708,2.842,340.229
Georges Home,Dilithium2,963.558,45.316330126,-75.758212252,14.043,218.176
Georges Home,Dilithium2,991.565,45.315348512,-75.758376716,3.448,327.566
Toronto Edge,Dilithium2,987.104,45.315905998,-75.757406592,3.633,272.482
Ottawa Edge,Dilithium2,978.334,45.31690622,-75.757962764,7.811,155.253
Ottawa Edge,Dilithium2,964.243,45.317139518,-75.756935079,8.095,162.036
Georges Home,Dilithium2,982.22,45.315844932,-75.757434641,3.728,278.613
Toronto Edge,Dilithium2,2.455,45.315995267,-75.75739699,3.366,263.01
Ottawa Edge,Dilithium2,989.041,45.315470764,-75.75759371,6.738,317.247
Toronto Edge,Dilithium2,974.002,45.317192556,-75.75689153,8.713,159.585
Toronto Edge,Dilithium2,8.003,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,1.39,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,14.177,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,989.185,45.31770281,-75.75766288,7.203,77.911
Georges Home,Dilithium2,969.47,45.31670272,-75.758040824,7.991,177.196
Ottawa Edge,Dilithium2,10.959,45.315630231,-75.758452889,3.735,296.629
Toronto Edge,Dilithium2,981.832,45.316840401,-75.758003174,8.798,162.188
Georges Home,Dilithium2,20.786,45.315778866,-75.758399742,2.929,279.884
Toronto Edge,Dilithium2,977.149,45.317763875,-75.75763483,6.692,73.587
Georges Home,Dilithium2,967.564,45.316308249,-75.758193805,7.276,220.605
Ottawa Edge,Dilithium2,4.488,45.315890043,-75.758359145,3.293,267.38
Toronto Edge,Dilithium2,982.977,45.317994975,-75.75710824,3.42,91.696
Ottawa Edge,Dilithium2,982.719,45.316671582,-75.757122394,3.377,199.003
Toronto Edge,Dilithium2,6.445,45.315874741,-75.757416005,3.644,275.7
Toronto Edge,Dilithium2,992.331,45.316837253,-75.757978452,3.372,162.731
Toronto Edge,Dilithium2,1.858,45.317723258,-75.756691661,3.468,134.068
Ottawa Edge,Dilithium2,997.588,45.315778866,-75.758399742,2.929,279.884
Ottawa Edge,Dilithium2,990.67,45.316325531,-75.758178306,3.188,218.69
Georges Home,Dilithium2,1.574,45.317190709,-75.757853328,4.002,125.485
Toronto Edge,Dilithium2,983.227,45.315315271,-75.758212888,6.923,330.964
Toronto Edge,Dilithium2,981.939,45.317483876,-75.756794639,3.667,142.16
Ottawa Edge,Dilithium2,963.415,45.31526626,-75.757974894,6.649,336.866
Ottawa Edge,Dilithium2,981.247,45.315802595,-75.757456415,8.083,282.854
Toronto Edge,Dilithium2,984.475,45.316875081,-75.757044331,4.009,181.747
Ottawa Edge,Dilithium2,965.999,45.317763989,-75.75670697,7.509,130.916
Ottawa Edge,Dilithium2,979.719,45.316295841,-75.757269106,3.834,233.642
Georges Home,Dilithium2,995.537,45.317344349,-75.757794092,3.365,110.122
Toronto Edge,Dilithium2,986.966,45.315300222,-75.757677855,3.627,335.132
Toronto Edge,Dilithium2,18.879,45.315233208,-75.757916227,3.033,340.803
Toronto Edge,Dilithium2,966.576,45.317988743,-75.757160823,6.746,88.128
Toronto Edge,Dilithium2,986.707,45.317475849,-75.75677914,8.186,143.666
Toronto Edge,Dilithium2,993.448,45.316300475,-75.758184581,3.281,221.471
Toronto Edge,Dilithium2,969.342,45.315275261,-75.757736711,6.335,337.359
Ottawa Edge,Dilithium2,986.407,45.315282157,-75.758052196,3.679,334.839
Toronto Edge,Dilithium2,995.399,45.317015814,-75.756978818,3.725,171.18
Ottawa Edge,Dilithium2,988.824,45.316228575,-75.757300293,3.834,240.027
Georges Home,Dilithium2,0.806,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,988.038,45.316165815,-75.758243815,2.929,236.461
Ottawa Edge,Dilithium2,5.399,45.315561391,-75.758471713,3.56,304.363
Ottawa Edge,Dilithium2,995.621,45.317970553,-75.757532045,2.812,63.385
Toronto Edge,Dilithium2,984.057,45.31796806,-75.756944404,3.335,104.771
Ottawa Edge,Dilithium2,0.603,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,11.062,45.317524114,-75.757728392,3.996,93.089
Georges Home,Dilithium2,988.679,45.317583973,-75.756766399,3.457,137.202
Georges Home,Dilithium2,10.622,45.316808766,-75.758003174,3.451,165.688
Georges Home,Dilithium2,996.89,45.315932627,-75.757412678,3.553,269.491
Toronto Edge,Dilithium2,994.982,45.317361746,-75.756850739,3.56,147.94
Toronto Edge,Dilithium2,982.055,45.317371105,-75.757803316,9.406,107.066
Georges Home,Dilithium2,999.691,45.31627856,-75.757284605,3.56,235.095
Ottawa Edge,Dilithium2,0.228,45.316173337,-75.758246764,3.281,235.629
Toronto Edge,Dilithium2,8.937,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,968.734,45.316500795,-75.758131245,7.555,199.276
Ottawa Edge,Dilithium2,991.093,45.317410283,-75.756825827,3.384,145.655
