Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium3,992.311,45.316943677,-75.757950214,3.097,151.244
Georges Home,Dilithium3,985.043,45.317371105,-75.757803316,9.406,107.066
Georges Home,Dilithium3,986.894,45.31532213,-75.757646858,3.535,333.022
Toronto Edge,Dilithium3,967.69,45.317630936,-75.756729125,7.675,136.725
Toronto Edge,Dilithium3,0.493,45.315242778,-75.757993529,3.312,339.4
Toronto Edge,Dilithium3,13.195,45.316918622,-75.757956489,3.274,153.944
Toronto Edge,Dilithium3,998.978,45.318034577,-75.757423551,3.164,67.227
Georges Home,Dilithium3,6.536,45.317190709,-75.757853328,4.002,125.485
Ottawa Edge,Dilithium3,8.526,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,970.348,45.31540035,-75.757600174,6.084,324.913
Ottawa Edge,Dilithium3,955.66,45.318028186,-75.757321522,7.519,74.815
Ottawa Edge,Dilithium3,5.687,45.31758518,-75.757700342,3.4,87.855
Toronto Edge,Dilithium3,974.928,45.31697506,-75.757943939,7.811,147.851
Toronto Edge,Dilithium3,995.015,45.318009077,-75.757117463,2.675,90.463
Ottawa Edge,Dilithium3,982.49,45.316190991,-75.757309706,3.644,243.812
Georges Home,Dilithium3,4.593,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,985.004,45.315888849,-75.758356196,3.457,267.501
Georges Home,Dilithium3,972.313,45.31786095,-75.757585006,6.116,67.991
Toronto Edge,Dilithium3,961.379,45.316433528,-75.75816243,15.45,206.701
Toronto Edge,Dilithium3,996.338,45.31785157,-75.757612867,3.226,67.22
Ottawa Edge,Dilithium3,984.456,45.315599096,-75.757534475,7.815,303.913
Toronto Edge,Dilithium3,984.443,45.317929917,-75.757569318,3.056,63.757
Georges Home,Dilithium3,985.064,45.315470764,-75.75759371,6.738,317.247
Toronto Edge,Dilithium3,972.129,45.316732521,-75.757091207,7.731,193.973
Georges Home,Dilithium3,983.731,45.315857466,-75.758362471,3.468,271.008
Georges Home,Dilithium3,996.273,45.315258548,-75.758067694,3.189,337.423
Ottawa Edge,Dilithium3,5.711,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,970.411,45.317763875,-75.75763483,6.692,73.587
Toronto Edge,Dilithium3,982.777,45.317269424,-75.756888203,3.911,153.309
Ottawa Edge,Dilithium3,990.42,45.317252027,-75.757831554,3.548,119.241
Toronto Edge,Dilithium3,966.514,45.317427438,-75.75680719,8.376,145.47
Georges Home,Dilithium3,993.215,45.317165905,-75.757865878,3.196,127.974
Georges Home,Dilithium3,971.937,45.316500795,-75.758131245,7.555,199.276
Toronto Edge,Dilithium3,13.452,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,963.009,45.318009426,-75.757377243,8.194,71.712
Georges Home,Dilithium3,1.843,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,9.413,45.315915099,-75.75835287,3.033,264.575
Georges Home,Dilithium3,965.2,45.316405318,-75.757213007,8.095,223.597
Ottawa Edge,Dilithium3,3.118,45.317024793,-75.757921976,3.735,142.629
Toronto Edge,Dilithium3,13.462,45.317394208,-75.757775267,3.553,105.283
Toronto Edge,Dilithium3,967.92,45.317206784,-75.756903892,8.095,157.75
Georges Home,Dilithium3,985.641,45.316971903,-75.756988231,8.538,174.847
Toronto Edge,Dilithium3,985.768,45.316190871,-75.75823754,7.192,233.67
Georges Home,Dilithium3,990.138,45.31638817,-75.758162619,3.384,211.741
Ottawa Edge,Dilithium3,6.929,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,0.805,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,971.27,45.317817249,-75.756719141,7.345,127.496
Toronto Edge,Dilithium3,983.685,45.316327224,-75.757262831,3.659,230.487
Ottawa Edge,Dilithium3,978.637,45.318034513,-75.757321522,3.432,74.541
Georges Home,Dilithium3,958.812,45.317407115,-75.757781542,16.245,103.767
Georges Home,Dilithium3,967.65,45.31669334,-75.758068684,16.177,178.098
Georges Home,Dilithium3,4.486,45.315864987,-75.75836542,3.014,270.185
Ottawa Edge,Dilithium3,954.515,45.318070871,-75.757559527,0.0,55.872
Georges Home,Dilithium3,10.139,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,968.08,45.317812413,-75.757609918,6.25,70.612
Georges Home,Dilithium3,978.811,45.316424046,-75.757206732,7.934,221.817
Toronto Edge,Dilithium3,995.013,45.315765143,-75.758399931,3.475,281.407
Ottawa Edge,Dilithium3,987.939,45.316115704,-75.758256365,3.105,242.046
Ottawa Edge,Dilithium3,976.471,45.318020285,-75.75730916,6.483,76.053
Georges Home,Dilithium3,956.767,45.317543115,-75.756747952,12.958,141.024
Georges Home,Dilithium3,987.128,45.31624561,-75.758209492,2.838,227.568
Ottawa Edge,Dilithium3,992.432,45.317015814,-75.756978818,3.725,171.18
Toronto Edge,Dilithium3,957.302,45.318070871,-75.757559527,0.123,55.872
Georges Home,Dilithium3,0.999,45.316087216,-75.758281087,3.633,245.255
Ottawa Edge,Dilithium3,8.628,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,987.032,45.316190991,-75.757309706,3.644,243.812
Georges Home,Dilithium3,987.853,45.315264813,-75.75796567,3.42,337.065
Georges Home,Dilithium3,965.972,45.31697506,-75.757943939,16.887,147.851
Ottawa Edge,Dilithium3,983.63,45.31786095,-75.757585006,6.116,67.991
Georges Home,Dilithium3,39.48,45.316322225,-75.758199891,8.362,219.051
Ottawa Edge,Dilithium3,1.369,45.316987209,-75.757931389,3.827,146.651
Toronto Edge,Dilithium3,109.182,45.316321972,-75.758193616,3.644,219.08
Ottawa Edge,Dilithium3,983.697,45.316129926,-75.757337755,3.728,249.719
Georges Home,Dilithium3,967.813,45.317505638,-75.757740942,8.163,94.6
Ottawa Edge,Dilithium3,986.307,45.316611846,-75.758087509,8.622,187.067
Toronto Edge,Dilithium3,983.306,45.316505667,-75.757191044,3.457,213.797
Toronto Edge,Dilithium3,982.599,45.31796806,-75.756944404,3.335,104.771
Toronto Edge,Dilithium3,988.413,45.317422811,-75.756822689,3.4,144.903
Ottawa Edge,Dilithium3,979.064,45.317216143,-75.757856465,8.713,122.673
Ottawa Edge,Dilithium3,999.02,45.315932627,-75.757412678,3.553,269.491
Ottawa Edge,Dilithium3,974.79,45.317959599,-75.757547544,1.718,63.094
Georges Home,Dilithium3,999.962,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,984.184,45.315536714,-75.758487399,3.45,307.187
Toronto Edge,Dilithium3,973.302,45.318009141,-75.757219492,6.501,83.011
Georges Home,Dilithium3,982.858,45.315920105,-75.758346784,3.384,263.998
Georges Home,Dilithium3,972.998,45.316350453,-75.757237919,8.011,228.677
Ottawa Edge,Dilithium3,971.913,45.315411246,-75.758413611,6.587,320.739
Toronto Edge,Dilithium3,995.124,45.317108136,-75.756941355,3.728,164.515
Ottawa Edge,Dilithium3,2.399,45.317524114,-75.757728392,3.996,93.089
Toronto Edge,Dilithium3,958.295,45.317961923,-75.757049571,7.976,97.329
Ottawa Edge,Dilithium3,988.991,45.317605861,-75.757715841,8.434,85.256
Georges Home,Dilithium3,980.376,45.315359587,-75.757634308,6.383,329.026
Toronto Edge,Dilithium3,970.808,45.318004514,-75.757234992,6.595,82.088
Toronto Edge,Dilithium3,2.067,45.315932627,-75.757412678,3.553,269.491
Ottawa Edge,Dilithium3,959.032,45.315614903,-75.75849016,12.028,298.538
Ottawa Edge,Dilithium3,2.601,45.316050005,-75.757368941,3.19,257.654
Georges Home,Dilithium3,996.598,45.315995267,-75.75739699,3.366,263.01
Ottawa Edge,Dilithium3,980.556,45.318039235,-75.757358606,3.441,71.658
Toronto Edge,Dilithium3,960.712,45.316563434,-75.758115557,15.825,192.354
Ottawa Edge,Dilithium3,8.09,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,997.288,45.316024576,-75.758296774,3.125,252.249
Ottawa Edge,Dilithium3,959.551,45.3168342,-75.758006312,16.62,162.851
Toronto Edge,Dilithium3,973.093,45.315760516,-75.758415429,7.217,281.992
Toronto Edge,Dilithium3,976.223,45.31799337,-75.757145324,6.623,89.058
Toronto Edge,Dilithium3,983.695,45.31801232,-75.75719477,3.459,84.676
Toronto Edge,Dilithium3,987.828,45.31533589,-75.758327273,3.368,328.825
Georges Home,Dilithium3,984.978,45.315802727,-75.758390518,3.468,277.196
Ottawa Edge,Dilithium3,0.098,45.316253132,-75.758212441,3.457,226.733
Ottawa Edge,Dilithium3,971.614,45.317909857,-75.756839427,6.957,114.774
Toronto Edge,Dilithium3,9.306,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,968.689,45.317763875,-75.75763483,6.692,73.587
Toronto Edge,Dilithium3,8.451,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,961.22,45.31786265,-75.757600505,9.398,67.001
Ottawa Edge,Dilithium3,971.062,45.316838827,-75.757990813,7.907,162.457
Ottawa Edge,Dilithium3,959.777,45.316448976,-75.757197319,14.407,219.487
Toronto Edge,Dilithium3,967.416,45.315702372,-75.757481515,13.412,293.379
Georges Home,Dilithium3,2.066,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,0.583,45.316566732,-75.757162994,3.293,208.353
Georges Home,Dilithium3,998.503,45.31627856,-75.757284605,3.56,235.095
Toronto Edge,Dilithium3,998.046,45.31753532,-75.757719168,3.644,92.239
Ottawa Edge,Dilithium3,953.057,45.316663428,-75.757103758,15.403,200.445
Georges Home,Dilithium3,979.105,45.317538614,-75.756766589,3.75,140.147
Georges Home,Dilithium3,968.045,45.317206784,-75.756903892,8.095,157.75
Georges Home,Dilithium3,978.455,45.317810953,-75.756669696,3.184,131.318
Georges Home,Dilithium3,2.008,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,1.47,45.316548954,-75.758096921,3.457,194.017
Georges Home,Dilithium3,995.779,45.316943677,-75.757950214,3.097,151.244
Ottawa Edge,Dilithium3,976.886,45.317391554,-75.756832103,3.56,146.705
Georges Home,Dilithium3,984.332,45.318039235,-75.757358606,3.441,71.658
Georges Home,Dilithium3,9.659,45.316110698,-75.758262451,3.105,242.612
Ottawa Edge,Dilithium3,956.393,45.316934193,-75.756994507,15.657,178.12
Ottawa Edge,Dilithium3,967.781,45.315272461,-75.757971756,8.155,336.191
Georges Home,Dilithium3,997.609,45.316868627,-75.757041193,3.384,182.492
Toronto Edge,Dilithium3,0.214,45.315395597,-75.757612535,3.248,325.297
Toronto Edge,Dilithium3,962.38,45.317930255,-75.756898096,7.694,109.662
Ottawa Edge,Dilithium3,996.616,45.317945992,-75.75682079,2.338,114.72
Ottawa Edge,Dilithium3,974.438,45.315359587,-75.757634308,6.383,329.026
Ottawa Edge,Dilithium3,987.95,45.315652387,-75.757497203,3.659,298.605
Georges Home,Dilithium3,970.572,45.317192556,-75.75689153,8.713,159.585
Ottawa Edge,Dilithium3,5.046,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,985.656,45.317955436,-75.756894958,3.457,108.894
Toronto Edge,Dilithium3,971.924,45.31690622,-75.757962764,7.811,155.253
Georges Home,Dilithium3,964.474,45.315337148,-75.758231335,8.676,328.541
Georges Home,Dilithium3,5.805,45.317776151,-75.757625417,3.633,72.954
Toronto Edge,Dilithium3,981.578,45.317549442,-75.756747952,8.095,140.61
Georges Home,Dilithium3,999.833,45.31728961,-75.757822141,3.56,115.378
Toronto Edge,Dilithium3,3.065,45.315722553,-75.758415429,3.541,286.203
Georges Home,Dilithium3,961.026,45.315824603,-75.758408966,13.249,274.851
Georges Home,Dilithium3,969.272,45.316405318,-75.757213007,8.095,223.597
Ottawa Edge,Dilithium3,993.246,45.3178079,-75.756697556,3.047,129.468
Georges Home,Dilithium3,1.74,45.317920841,-75.756774482,2.334,119.088
Georges Home,Dilithium3,968.549,45.316596288,-75.757138082,7.652,206.112
Georges Home,Dilithium3,963.822,45.317931955,-75.756913595,6.642,108.463
Ottawa Edge,Dilithium3,984.85,45.315826209,-75.758371883,3.468,274.514
Toronto Edge,Dilithium3,963.741,45.315350207,-75.757662168,8.082,329.773
Georges Home,Dilithium3,5.885,45.317333143,-75.757803316,3.633,111.111
Georges Home,Dilithium3,7.47,45.31709206,-75.75789079,3.911,135.658
Ottawa Edge,Dilithium3,6.626,45.316739925,-75.758021999,3.384,173.184
Toronto Edge,Dilithium3,975.187,45.316552378,-75.757147496,7.744,210.296
Ottawa Edge,Dilithium3,962.95,45.316563434,-75.758115557,15.825,192.354
Georges Home,Dilithium3,956.216,45.315320525,-75.757683941,7.92,332.834
Georges Home,Dilithium3,2.4,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,991.672,45.316086021,-75.758278138,3.201,245.382
Georges Home,Dilithium3,979.47,45.318000362,-75.757513408,2.755,62.816
Ottawa Edge,Dilithium3,974.935,45.317483876,-75.756794639,3.667,142.16
Toronto Edge,Dilithium3,4.712,45.318024848,-75.757191632,3.043,84.403
Toronto Edge,Dilithium3,967.788,45.317431938,-75.756788553,14.031,146.241
Toronto Edge,Dilithium3,958.402,45.31772628,-75.756713246,9.246,132.418
Georges Home,Dilithium3,968.606,45.316596288,-75.757138082,7.652,206.112
Ottawa Edge,Dilithium3,957.651,45.31588859,-75.757418953,14.655,274.148
Toronto Edge,Dilithium3,13.77,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,12.59,45.317515133,-75.756785225,3.75,140.569
Georges Home,Dilithium3,978.677,45.317763875,-75.75763483,6.692,73.587
Toronto Edge,Dilithium3,4.585,45.315841505,-75.758384055,3.105,272.865
Ottawa Edge,Dilithium3,987.089,45.315735461,-75.758421704,3.575,284.801
Georges Home,Dilithium3,996.254,45.316547751,-75.757162994,3.4,210.297
Ottawa Edge,Dilithium3,979.277,45.31766852,-75.756719711,3.56,135.155
Toronto Edge,Dilithium3,11.684,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,980.82,45.315844932,-75.757434641,3.728,278.613
Toronto Edge,Dilithium3,982.312,45.317905039,-75.75674976,3.044,121.52
Ottawa Edge,Dilithium3,997.838,45.31783453,-75.756703642,2.886,127.825
Ottawa Edge,Dilithium3,959.235,45.315335668,-75.758271555,8.36,328.745
Ottawa Edge,Dilithium3,26.782,45.317863846,-75.757603454,3.097,66.745
Ottawa Edge,Dilithium3,987.861,45.315943587,-75.758328148,3.384,261.33
Ottawa Edge,Dilithium3,4.863,45.315864987,-75.75836542,3.014,270.185
Ottawa Edge,Dilithium3,4.228,45.315480145,-75.757565851,3.56,316.551
Ottawa Edge,Dilithium3,988.493,45.315888849,-75.758356196,3.457,267.501
Ottawa Edge,Dilithium3,985.566,45.316505667,-75.757191044,3.457,213.797
Toronto Edge,Dilithium3,986.475,45.317576198,-75.756757175,3.75,138.291
Ottawa Edge,Dilithium3,967.972,45.31697506,-75.757943939,7.811,147.851
Georges Home,Dilithium3,12.748,45.316512944,-75.758118695,3.996,197.955
Georges Home,Dilithium3,989.321,45.31801232,-75.75719477,3.459,84.676
Toronto Edge,Dilithium3,1.561,45.316954748,-75.757006868,3.56,175.67
Georges Home,Dilithium3,974.534,45.316308249,-75.758193805,7.276,220.605
Georges Home,Dilithium3,965.709,45.317347644,-75.756841516,8.362,149.555
Toronto Edge,Dilithium3,979.45,45.317475849,-75.75677914,8.186,143.666
Ottawa Edge,Dilithium3,962.565,45.318070871,-75.757559527,0.0,55.872
Ottawa Edge,Dilithium3,977.957,45.318007598,-75.757157685,3.441,87.574
Toronto Edge,Dilithium3,980.729,45.317933338,-75.75682079,3.254,115.2
Georges Home,Dilithium3,3.339,45.315915099,-75.75835287,3.033,264.575
Georges Home,Dilithium3,974.733,45.31797688,-75.757532045,0.0,62.989
Georges Home,Dilithium3,994.437,45.317627642,-75.757681706,3.209,84.346
Ottawa Edge,Dilithium3,991.947,45.317195714,-75.757847242,3.372,125.047
Toronto Edge,Dilithium3,994.624,45.317499311,-75.757740942,3.644,95.251
Georges Home,Dilithium3,999.775,45.31723184,-75.756897616,3.293,155.951
Toronto Edge,Dilithium3,998.879,45.316597862,-75.757150444,3.209,205.563
Ottawa Edge,Dilithium3,995.492,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,10.134,45.316512944,-75.758118695,3.996,197.955
Georges Home,Dilithium3,981.004,45.317070678,-75.756953906,3.834,167.29
Georges Home,Dilithium3,955.091,45.317987169,-75.757148462,7.705,89.09
Georges Home,Dilithium3,983.768,45.315652387,-75.757497203,3.659,298.605
Georges Home,Dilithium3,965.643,45.317781156,-75.757619331,8.285,72.813
Toronto Edge,Dilithium3,8.438,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,978.353,45.316190991,-75.757309706,3.644,243.812
Ottawa Edge,Dilithium3,954.247,45.315272461,-75.757971756,8.155,336.191
Toronto Edge,Dilithium3,984.165,45.317407115,-75.757781542,16.245,103.767
Ottawa Edge,Dilithium3,2.599,45.316327097,-75.757259693,3.293,230.579
Toronto Edge,Dilithium3,997.223,45.316868627,-75.757041193,3.384,182.492
Toronto Edge,Dilithium3,998.996,45.31675125,-75.757084931,3.309,192.337
Toronto Edge,Dilithium3,977.978,45.317068956,-75.757918839,8.777,137.818
Toronto Edge,Dilithium3,990.933,45.316129926,-75.757337755,3.728,249.719
Toronto Edge,Dilithium3,0.446,45.317145719,-75.756931942,3.728,161.643
Ottawa Edge,Dilithium3,983.479,45.315905998,-75.757406592,3.633,272.482
Ottawa Edge,Dilithium3,966.185,45.315275261,-75.757736711,6.335,337.359
Toronto Edge,Dilithium3,986.445,45.316875081,-75.757044331,4.009,181.747
Ottawa Edge,Dilithium3,992.725,45.316892109,-75.757022557,3.484,180.972
Georges Home,Dilithium3,7.384,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,988.057,45.317583973,-75.756766399,3.457,137.202
Georges Home,Dilithium3,997.3,45.316075061,-75.757362666,3.105,255.086
Toronto Edge,Dilithium3,965.789,45.31697506,-75.757943939,16.887,147.851
Toronto Edge,Dilithium3,961.113,45.315259743,-75.757869732,7.922,338.118
Georges Home,Dilithium3,994.324,45.318009077,-75.757117463,2.675,90.463
Toronto Edge,Dilithium3,997.818,45.316214353,-75.758218904,3.117,231.046
Georges Home,Dilithium3,990.314,45.315943587,-75.758328148,3.384,261.33
Georges Home,Dilithium3,6.356,45.317394208,-75.757775267,3.553,105.283
Georges Home,Dilithium3,958.986,45.31786265,-75.757600505,9.398,67.001
Ottawa Edge,Dilithium3,1.347,45.317924912,-75.757575404,1.814,63.744
Toronto Edge,Dilithium3,987.415,45.317371105,-75.757803316,9.406,107.066
Georges Home,Dilithium3,14.458,45.31783453,-75.756703642,2.886,127.825
Georges Home,Dilithium3,981.906,45.317983831,-75.757018572,3.434,98.709
Toronto Edge,Dilithium3,974.343,45.31668861,-75.75710062,7.744,198.027
Ottawa Edge,Dilithium3,995.44,45.318004355,-75.757080379,2.675,93.373
Georges Home,Dilithium3,11.814,45.317490077,-75.756791501,3.293,141.916
Ottawa Edge,Dilithium3,991.06,45.317086111,-75.757900202,3.281,136.18
Ottawa Edge,Dilithium3,979.488,45.317905039,-75.75674976,3.044,121.52
Toronto Edge,Dilithium3,3.748,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,1.891,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,23.025,45.315326351,-75.758401438,2.994,330.114
Toronto Edge,Dilithium3,975.898,45.316823143,-75.757038245,8.186,187.007
Ottawa Edge,Dilithium3,994.784,45.316597862,-75.757150444,3.209,205.563
Toronto Edge,Dilithium3,967.345,45.317982986,-75.757476323,7.964,66.304
Toronto Edge,Dilithium3,973.848,45.316491312,-75.757175545,7.744,215.729
Georges Home,Dilithium3,995.15,45.315974844,-75.758318736,3.56,257.831
Ottawa Edge,Dilithium3,982.436,45.317983831,-75.757018572,3.434,98.709
Ottawa Edge,Dilithium3,996.458,45.315312124,-75.758188166,3.826,331.313
Toronto Edge,Dilithium3,968.957,45.317400788,-75.757781542,12.793,104.435
Georges Home,Dilithium3,1.017,45.317317961,-75.756863291,3.56,150.7
Georges Home,Dilithium3,4.489,45.31793744,-75.757572266,1.158,63.051
Ottawa Edge,Dilithium3,966.693,45.315760516,-75.758415429,7.217,281.992
Toronto Edge,Dilithium3,990.28,45.316190871,-75.75823754,2.942,233.67
Georges Home,Dilithium3,990.992,45.315348512,-75.758376716,3.448,327.566
Ottawa Edge,Dilithium3,981.552,45.315744709,-75.757459742,3.633,289.1
Ottawa Edge,Dilithium3,956.023,45.318067723,-75.757534804,2.192,57.768
Toronto Edge,Dilithium3,983.147,45.316327224,-75.757262831,3.659,230.487
Toronto Edge,Dilithium3,994.636,45.317883162,-75.756731313,2.638,123.747
Ottawa Edge,Dilithium3,959.956,45.316448976,-75.757197319,14.407,219.487
Toronto Edge,Dilithium3,994.696,45.316165815,-75.758243815,2.929,236.461
Ottawa Edge,Dilithium3,6.085,45.317924912,-75.757575404,1.814,63.744
Georges Home,Dilithium3,993.364,45.317344349,-75.757794092,3.365,110.122
Georges Home,Dilithium3,980.839,45.316671582,-75.757122394,3.377,199.003
Toronto Edge,Dilithium3,1.004,45.317645038,-75.756738348,3.384,135.275
Ottawa Edge,Dilithium3,968.023,45.315411246,-75.758413611,6.587,320.739
Ottawa Edge,Dilithium3,0.805,45.315660162,-75.757506427,3.366,297.623
Ottawa Edge,Dilithium3,991.089,45.317344349,-75.757794092,3.365,110.122
Toronto Edge,Dilithium3,3.501,45.317394208,-75.757775267,3.553,105.283
Toronto Edge,Dilithium3,992.258,45.317344349,-75.757794092,3.365,110.122
Toronto Edge,Dilithium3,983.528,45.31526626,-75.757974894,6.649,336.866
Georges Home,Dilithium3,975.475,45.317056428,-75.757921976,13.88,139.155
Ottawa Edge,Dilithium3,953.824,45.318070871,-75.757559527,0.0,55.872
Georges Home,Dilithium3,972.831,45.317039169,-75.756957044,8.622,170.005
Toronto Edge,Dilithium3,4.66,45.31783259,-75.757612867,3.281,68.776
Toronto Edge,Dilithium3,13.183,45.31793744,-75.757572266,1.158,63.051
Ottawa Edge,Dilithium3,961.71,45.315949656,-75.757390904,14.911,268.048
Ottawa Edge,Dilithium3,988.638,45.316776188,-75.7580065,3.281,169.271
Georges Home,Dilithium3,986.053,45.316115704,-75.758256365,3.105,242.046
Georges Home,Dilithium3,963.125,45.317266023,-75.756857205,13.412,155.226
Ottawa Edge,Dilithium3,956.952,45.317314561,-75.756832292,14.662,152.668
Georges Home,Dilithium3,964.215,45.315411246,-75.758413611,6.587,320.739
Georges Home,Dilithium3,973.93,45.318011,-75.757389604,6.344,70.765
Georges Home,Dilithium3,993.725,45.317630936,-75.756729125,3.56,136.725
Georges Home,Dilithium3,967.712,45.316308249,-75.758193805,7.276,220.605
Georges Home,Dilithium3,965.669,45.317707563,-75.757650518,9.78,77.996
Toronto Edge,Dilithium3,980.224,45.316823143,-75.757038245,8.186,187.007
Ottawa Edge,Dilithium3,977.163,45.315592769,-75.757534475,11.692,304.606
Georges Home,Dilithium3,974.726,45.315420653,-75.75760626,6.664,322.611
Toronto Edge,Dilithium3,986.505,45.316597989,-75.757153581,3.293,205.452
Georges Home,Dilithium3,967.754,45.31526626,-75.757974894,6.649,336.866
Ottawa Edge,Dilithium3,987.686,45.315655666,-75.758456026,3.209,293.825
Georges Home,Dilithium3,981.131,45.318023369,-75.757231854,3.441,81.52
Toronto Edge,Dilithium3,16.079,45.316024576,-75.758296774,3.125,252.249
Georges Home,Dilithium3,970.652,45.316190871,-75.75823754,7.192,233.67
Toronto Edge,Dilithium3,4.482,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,984.561,45.315255054,-75.757783206,3.225,339.222
Ottawa Edge,Dilithium3,0.33,45.317108136,-75.756941355,3.728,164.515
Toronto Edge,Dilithium3,990.179,45.315905998,-75.757406592,3.633,272.482
Georges Home,Dilithium3,1.029,45.315255243,-75.757888368,6.606,338.509
Toronto Edge,Dilithium3,10.155,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,957.634,45.315949656,-75.757390904,14.911,268.048
Toronto Edge,Dilithium3,998.948,45.316327097,-75.757259693,3.293,230.579
Georges Home,Dilithium3,999.317,45.315907572,-75.757418953,3.644,272.092
Georges Home,Dilithium3,982.414,45.316770231,-75.757084931,3.911,190.46
Georges Home,Dilithium3,959.382,45.317687122,-75.756710298,10.701,134.744
Georges Home,Dilithium3,971.394,45.317823576,-75.756719141,7.365,127.206
Georges Home,Dilithium3,998.281,45.31542528,-75.757590762,3.226,322.28
Ottawa Edge,Dilithium3,971.802,45.316289387,-75.757265968,7.998,234.401
Georges Home,Dilithium3,7.38,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,970.636,45.317505638,-75.757740942,8.163,94.6
Ottawa Edge,Dilithium3,2.86,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,3.203,45.315994893,-75.758318547,3.033,255.603
Ottawa Edge,Dilithium3,966.818,45.315371994,-75.758358081,6.523,324.899
Georges Home,Dilithium3,973.489,45.31527583,-75.758052196,6.821,335.542
Ottawa Edge,Dilithium3,996.778,45.315747857,-75.757484464,3.728,288.375
Toronto Edge,Dilithium3,6.488,45.316805988,-75.757056882,3.56,187.974
Ottawa Edge,Dilithium3,1.633,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,27.658,45.315337399,-75.758438521,3.057,329.041
Ottawa Edge,Dilithium3,996.199,45.315722801,-75.757490739,3.377,291.013
Ottawa Edge,Dilithium3,978.337,45.317192556,-75.75689153,8.713,159.585
Georges Home,Dilithium3,1.688,45.316135754,-75.758256176,3.105,239.818
Georges Home,Dilithium3,13.159,45.315710405,-75.758427978,3.384,287.611
Toronto Edge,Dilithium3,974.703,45.317039169,-75.756957044,8.622,170.005
Toronto Edge,Dilithium3,994.822,45.315888849,-75.758356196,3.457,267.501
Georges Home,Dilithium3,11.239,45.317145719,-75.756931942,3.728,161.643
Georges Home,Dilithium3,989.318,45.317474255,-75.757747217,3.644,97.657
Toronto Edge,Dilithium3,986.537,45.316417853,-75.758140846,3.468,208.473
Georges Home,Dilithium3,0.046,45.317645038,-75.756738348,3.384,135.275
Georges Home,Dilithium3,974.878,45.31797688,-75.757532045,0.0,62.989
Georges Home,Dilithium3,958.754,45.315824603,-75.758408966,13.249,274.851
Georges Home,Dilithium3,961.416,45.317665352,-75.75767543,12.709,80.944
Toronto Edge,Dilithium3,988.667,45.316875081,-75.757044331,4.009,181.747
Ottawa Edge,Dilithium3,972.667,45.317371105,-75.757803316,9.406,107.066
Ottawa Edge,Dilithium3,968.988,45.315362393,-75.758330222,8.974,325.889
Toronto Edge,Dilithium3,7.928,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,987.2,45.317226971,-75.757837829,3.457,121.83
Georges Home,Dilithium3,13.394,45.315229966,-75.757838924,2.949,341.609
Ottawa Edge,Dilithium3,959.784,45.317593226,-75.7567354,12.078,138.619
Toronto Edge,Dilithium3,997.344,45.317015814,-75.756978818,3.725,171.18
Toronto Edge,Dilithium3,2.511,45.31523793,-75.757953309,3.166,340.102
Georges Home,Dilithium3,996.247,45.317349218,-75.756853877,3.644,148.743
Toronto Edge,Dilithium3,990.714,45.31529478,-75.75810164,3.687,333.326
Ottawa Edge,Dilithium3,987.074,45.318025323,-75.757454549,3.328,65.5
Georges Home,Dilithium3,8.888,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,35.979,45.31575381,-75.758406017,3.196,282.692
