Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium3,991.198,45.315857466,-75.758362471,3.468,271.008
Ottawa Edge,Dilithium3,988.896,45.316862309,-75.757972177,3.02,160.016
Ottawa Edge,Dilithium2,982.327,45.318007598,-75.757157685,3.441,87.574
Ottawa Edge,Dilithium2,0.795,45.317015814,-75.756978818,3.725,171.18
Ottawa Edge,Dilithium2,997.272,45.315660162,-75.757506427,3.366,297.623
Toronto Edge,Dilithium3,997.504,45.31557404,-75.75754075,3.719,306.574
Ottawa Edge,Dilithium3,989.929,45.315857466,-75.758362471,3.468,271.008
Georges Home,Dilithium5,978.42,45.316837497,-75.757053744,4.009,185.022
Ottawa Edge,Dilithium3,964.656,45.31693602,-75.757013143,8.174,177.177
Georges Home,Dilithium2,999.312,45.31542528,-75.757590762,3.226,322.28
Georges Home,Dilithium5,993.548,45.315974844,-75.758318736,3.56,257.831
Ottawa Edge,Dilithium5,981.396,45.315937381,-75.757400317,3.81,269.201
Toronto Edge,Dilithium2,982.805,45.316646526,-75.757128669,3.105,201.323
Ottawa Edge,Dilithium2,997.405,45.31627856,-75.757284605,3.56,235.095
Georges Home,Dilithium3,7.227,45.315251874,-75.757807928,6.396,339.393
Ottawa Edge,Dilithium2,986.261,45.316751132,-75.758012775,3.105,172.002
Ottawa Edge,Dilithium5,987.295,45.316776188,-75.7580065,3.281,169.271
Toronto Edge,Dilithium3,23.178,45.316599065,-75.758084371,3.105,188.497
Georges Home,Dilithium2,975.749,45.316067286,-75.757353443,3.725,256.108
Ottawa Edge,Dilithium3,986.705,45.316220547,-75.757284794,8.083,241.239
Toronto Edge,Dilithium2,4.716,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Rainbow-I-Classic,2.807,45.317380474,-75.756844464,3.56,146.847
Georges Home,Dilithium2,994.549,45.315243973,-75.757795567,2.839,340.357
Toronto Edge,Dilithium2,977.981,45.316350453,-75.757237919,8.011,228.677
Georges Home,Dilithium3,967.649,45.31786095,-75.757585006,6.116,67.991
Georges Home,Rainbow-I-Classic,20.284,45.317776151,-75.757625417,3.633,72.954
Ottawa Edge,Dilithium3,996.772,45.316719875,-75.758022188,3.105,175.404
Toronto Edge,Rainbow-I-Classic,983.699,45.317955436,-75.756894958,3.457,108.894
Ottawa Edge,Rainbow-III-Classic,34.621,45.317863846,-75.757603454,3.097,66.745
Ottawa Edge,Dilithium3,0.815,45.316290715,-75.758203029,3.633,222.554
Toronto Edge,Rainbow-I-Classic,6.484,45.315722801,-75.757490739,3.377,291.013
Georges Home,Dilithium2,998.7,45.317915689,-75.757556957,6.207,65.511
Georges Home,Dilithium2,962.825,45.316732521,-75.757091207,7.731,193.973
Georges Home,Rainbow-I-Classic,8.946,45.315536457,-75.757550163,3.633,310.571
Georges Home,Dilithium5,989.876,45.316325531,-75.758178306,3.188,218.69
Toronto Edge,Dilithium2,13.712,45.316198393,-75.758240489,3.281,232.837
Toronto Edge,Dilithium2,965.421,45.317707563,-75.757650518,9.78,77.996
Toronto Edge,Rainbow-I-Classic,993.48,45.315300222,-75.757677855,3.627,335.132
Toronto Edge,Dilithium5,3.005,45.316358354,-75.75725028,3.209,227.53
Ottawa Edge,Dilithium5,0.205,45.317731159,-75.756704022,3.293,132.799
Georges Home,Dilithium3,9.224,45.317583973,-75.756766399,3.457,137.202
Toronto Edge,Dilithium3,991.361,45.316480611,-75.757197319,3.644,216.208
Toronto Edge,Rainbow-I-Classic,985.776,45.317172232,-75.757865878,7.822,127.286
Georges Home,Dilithium5,2.587,45.315293331,-75.758293328,3.064,333.483
Georges Home,Dilithium2,977.117,45.317576198,-75.756757175,3.75,138.291
Toronto Edge,Dilithium3,987.862,45.31624561,-75.758209492,2.838,227.568
Toronto Edge,Dilithium2,9.536,45.316444103,-75.75813752,3.644,205.562
Ottawa Edge,Rainbow-I-Classic,990.618,45.315560065,-75.757534664,3.834,308.185
Ottawa Edge,Dilithium3,991.452,45.317436671,-75.75775663,3.468,101.306
Toronto Edge,Dilithium3,988.661,45.316597989,-75.757153581,3.293,205.452
Georges Home,Dilithium5,978.049,45.31760588,-75.7567354,3.56,137.834
Ottawa Edge,Dilithium3,6.046,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium5,9.588,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,977.771,45.317857897,-75.757612867,5.203,66.709
Ottawa Edge,Dilithium2,12.352,45.315808923,-75.757456415,3.461,282.166
Ottawa Edge,Dilithium2,4.541,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,977.329,45.315408066,-75.758438333,7.524,321.2
Toronto Edge,Dilithium2,995.517,45.316358354,-75.75725028,3.209,227.53
Toronto Edge,Rainbow-I-Classic,996.902,45.316295841,-75.757269106,3.834,233.642
Georges Home,Dilithium5,989.565,45.316998416,-75.757922165,3.188,145.524
Ottawa Edge,Rainbow-I-Classic,4.542,45.315635106,-75.757512702,3.366,300.272
Georges Home,Rainbow-I-Classic,966.331,45.315935781,-75.758368368,13.704,262.338
Georges Home,Dilithium3,995.166,45.315365761,-75.758410662,3.223,325.775
Ottawa Edge,Dilithium2,7.412,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Rainbow-I-Classic,15.682,45.317121869,-75.757872153,4.009,132.674
Georges Home,Dilithium2,987.91,45.316214353,-75.758218904,3.117,231.046
Toronto Edge,Dilithium3,986.129,45.316295841,-75.757269106,3.834,233.642
Toronto Edge,Dilithium2,7.324,45.315381278,-75.758478553,3.416,324.37
Ottawa Edge,Dilithium5,988.083,45.315710405,-75.758427978,3.384,287.611
Georges Home,Dilithium3,972.196,45.317267723,-75.756872704,8.713,154.266
Georges Home,Dilithium3,15.52,45.315630231,-75.758452889,3.735,296.629
Ottawa Edge,Dilithium5,992.145,45.317613781,-75.756747762,3.56,136.541
Toronto Edge,Dilithium5,985.538,45.315844932,-75.757434641,3.728,278.613
Georges Home,Dilithium3,993.69,45.317169327,-75.756916443,3.82,160.34
Georges Home,Dilithium3,973.098,45.315285083,-75.7580212,8.556,334.607
Ottawa Edge,Dilithium5,991.197,45.317583973,-75.756766399,3.457,137.202
Georges Home,Rainbow-I-Classic,964.138,45.316663428,-75.757103758,15.403,200.445
Toronto Edge,Dilithium2,4.615,45.317269424,-75.756888203,3.911,153.309
Toronto Edge,Dilithium3,969.279,45.316816919,-75.75802181,14.043,164.657
Toronto Edge,Dilithium5,998.588,45.317015814,-75.756978818,3.725,171.18
Georges Home,Rainbow-I-Classic,971.319,45.317988743,-75.757160823,6.746,88.128
Georges Home,Dilithium2,984.158,45.316327224,-75.757262831,3.659,230.487
Toronto Edge,Dilithium5,2.758,45.31802957,-75.757228716,3.288,81.499
Georges Home,Dilithium3,970.323,45.317956452,-75.757522821,6.027,64.874
Toronto Edge,Dilithium3,971.587,45.317996518,-75.757170047,8.025,87.13
Georges Home,Dilithium2,1.134,45.316808766,-75.758003174,3.451,165.688
Toronto Edge,Dilithium2,8.073,45.31758518,-75.757700342,3.4,87.855
Ottawa Edge,Dilithium2,965.033,45.317347644,-75.756841516,8.362,149.555
Ottawa Edge,Dilithium3,964.192,45.317909488,-75.757560094,5.727,65.767
Ottawa Edge,Dilithium2,970.81,45.317915689,-75.757556957,6.207,65.511
Georges Home,Dilithium3,967.959,45.316799787,-75.757060019,7.731,188.464
Georges Home,Dilithium3,998.647,45.316518068,-75.757184768,3.209,212.7
Toronto Edge,Dilithium3,998.531,45.317515133,-75.756785225,3.75,140.569
Ottawa Edge,Dilithium2,976.456,45.317933338,-75.75682079,3.254,115.2
Georges Home,Dilithium2,975.937,45.315371994,-75.758358081,6.523,324.899
Georges Home,Dilithium5,991.621,45.315474075,-75.758503086,3.184,314.221
Toronto Edge,Dilithium3,997.275,45.31783453,-75.756703642,2.886,127.825
Ottawa Edge,Dilithium2,11.823,45.315381278,-75.758478553,3.416,324.37
Ottawa Edge,Dilithium2,995.726,45.315932627,-75.757412678,3.553,269.491
Georges Home,Dilithium2,4.12,45.317425465,-75.757765854,3.484,102.235
Toronto Edge,Dilithium3,970.357,45.315351813,-75.757625085,6.296,329.98
Toronto Edge,Dilithium2,979.362,45.316552378,-75.757147496,7.744,210.296
Georges Home,Dilithium2,966.804,45.317427438,-75.75680719,8.376,145.47
Georges Home,Dilithium3,973.708,45.316247184,-75.758221853,7.267,227.399
Toronto Edge,Dilithium3,984.283,45.316738848,-75.757091207,3.659,193.344
Ottawa Edge,Rainbow-I-Classic,987.294,45.316190991,-75.757309706,3.644,243.812
Toronto Edge,Dilithium3,990.561,45.315776092,-75.757453467,3.644,285.784
Ottawa Edge,Rainbow-I-Classic,970.318,45.315415899,-75.757618621,8.342,322.996
Toronto Edge,Dilithium3,978.218,45.316248758,-75.758234214,8.526,227.234
Georges Home,Dilithium3,978.022,45.31690622,-75.757962764,7.811,155.253
Georges Home,Dilithium5,2.892,45.315932627,-75.757412678,3.553,269.491
Ottawa Edge,Rainbow-I-Classic,13.392,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,3.388,45.315747857,-75.757484464,3.728,288.375
Georges Home,Rainbow-I-Classic,971.327,45.317490077,-75.756791501,8.025,141.916
Georges Home,Dilithium3,984.486,45.315560065,-75.757534664,3.834,308.185
Ottawa Edge,Dilithium2,982.842,45.316760607,-75.758037498,8.811,170.798
Georges Home,Dilithium2,989.945,45.31802957,-75.757228716,3.288,81.499
Georges Home,Dilithium3,986.544,45.316738848,-75.757091207,3.659,193.344
Georges Home,Dilithium2,986.853,45.31537681,-75.758447745,2.904,324.711
Toronto Edge,Rainbow-I-Classic,988.873,45.318034513,-75.757321522,3.432,74.541
Toronto Edge,Dilithium2,982.414,45.317810953,-75.756669696,3.184,131.318
Toronto Edge,Rainbow-I-Classic,973.332,45.315991993,-75.757369131,8.271,263.893
Ottawa Edge,Rainbow-I-Classic,979.464,45.316823143,-75.757038245,8.186,187.007
Toronto Edge,Dilithium3,968.315,45.315516285,-75.758478176,7.006,309.399
Toronto Edge,Dilithium2,7.802,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,7.441,45.316512944,-75.758118695,3.996,197.955
Toronto Edge,Dilithium3,1.903,45.317410283,-75.756825827,3.384,145.655
Ottawa Edge,Dilithium2,964.833,45.317172232,-75.757865878,13.704,127.286
Toronto Edge,Rainbow-I-Classic,999.22,45.31533589,-75.758327273,3.368,328.825
Georges Home,Dilithium5,9.486,45.316547751,-75.757162994,3.4,210.297
Georges Home,Dilithium3,4.106,45.316954748,-75.757006868,3.56,175.67
Ottawa Edge,Dilithium5,990.44,45.31783453,-75.756703642,2.886,127.825
Toronto Edge,Dilithium2,973.942,45.31526626,-75.757974894,6.649,336.866
Georges Home,Dilithium2,979.852,45.316190991,-75.757309706,3.644,243.812
Georges Home,Dilithium2,991.407,45.315846506,-75.757447002,3.728,278.235
Toronto Edge,Dilithium2,978.616,45.317572904,-75.757709755,7.805,88.757
Georges Home,Dilithium3,13.878,45.316548954,-75.758096921,3.457,194.017
Georges Home,Dilithium3,979.03,45.317391554,-75.756832103,3.56,146.705
Georges Home,Dilithium3,6.466,45.316253132,-75.758212441,3.457,226.733
Georges Home,Rainbow-I-Classic,974.134,45.315578794,-75.757528389,7.646,306.218
Georges Home,Rainbow-I-Classic,982.202,45.317371105,-75.757803316,9.406,107.066
Ottawa Edge,Rainbow-I-Classic,10.425,45.315381278,-75.758478553,3.416,324.37
Ottawa Edge,Dilithium5,12.166,45.315283888,-75.758219162,3.094,334.454
Toronto Edge,Dilithium5,2.181,45.316024949,-75.757375216,3.281,260.227
Ottawa Edge,Dilithium2,971.523,45.317549442,-75.756747952,8.095,140.61
Ottawa Edge,Dilithium3,986.908,45.31638817,-75.758162619,3.384,211.741
Toronto Edge,Dilithium5,992.11,45.316035909,-75.758290688,2.929,250.976
Georges Home,Dilithium2,986.867,45.317252027,-75.757831554,3.548,119.241
Toronto Edge,Dilithium5,0.389,45.316868627,-75.757041193,3.384,182.492
Georges Home,Dilithium5,997.868,45.317145719,-75.756931942,3.728,161.643
Ottawa Edge,Dilithium2,978.17,45.318025323,-75.757454549,3.328,65.5
Ottawa Edge,Rainbow-I-Classic,971.844,45.316799787,-75.757060019,7.731,188.464
Ottawa Edge,Dilithium5,987.012,45.315974844,-75.758318736,3.56,257.831
Ottawa Edge,Dilithium5,995.355,45.317627642,-75.757681706,3.209,84.346
Toronto Edge,Dilithium2,995.523,45.31753532,-75.757719168,3.644,92.239
Toronto Edge,Dilithium3,985.541,45.318029665,-75.7572813,3.441,77.661
Georges Home,Dilithium5,995.135,45.31562441,-75.758465438,3.274,297.342
Ottawa Edge,Dilithium5,997.11,45.315995267,-75.75739699,3.366,263.01
Toronto Edge,Rainbow-I-Classic,976.911,45.316535223,-75.757166132,7.744,211.488
Ottawa Edge,Dilithium3,990.637,45.316325531,-75.758178306,3.188,218.69
Ottawa Edge,Dilithium3,981.588,45.315802595,-75.757456415,8.083,282.854
Toronto Edge,Dilithium5,12.205,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,1.129,45.315635106,-75.757512702,3.366,300.272
Toronto Edge,Dilithium5,984.494,45.318034513,-75.757321522,3.432,74.541
Georges Home,Dilithium3,982.005,45.316875081,-75.757044331,4.009,181.747
Toronto Edge,Dilithium5,2.616,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Rainbow-I-Classic,973.049,45.316370889,-75.758178118,7.555,213.649
Ottawa Edge,Dilithium2,6.958,45.315994893,-75.758318547,3.033,255.603
Ottawa Edge,Dilithium3,999.581,45.316894887,-75.75796885,3.633,156.448
Ottawa Edge,Rainbow-I-Classic,7.134,45.316055959,-75.758290499,3.209,248.748
Ottawa Edge,Dilithium5,4.483,45.315890043,-75.758359145,3.293,267.38
Georges Home,Dilithium2,982.331,45.316913995,-75.757971988,9.065,154.31
Toronto Edge,Dilithium3,995.288,45.316923366,-75.757013143,3.457,178.376
Toronto Edge,Dilithium5,0.722,45.31523793,-75.757953309,3.166,340.102
Ottawa Edge,Dilithium5,986.754,45.318025197,-75.757451411,2.741,65.725
Ottawa Edge,Dilithium3,988.635,45.317048527,-75.757909615,3.117,140.175
Ottawa Edge,Dilithium3,963.251,45.315411246,-75.758413611,6.587,320.739
Toronto Edge,Rainbow-I-Classic,10.511,45.31575381,-75.758406017,3.196,282.692
Toronto Edge,Dilithium2,6.86,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium2,981.375,45.31603603,-75.757362855,3.81,259.277
Toronto Edge,Dilithium2,4.122,45.317024793,-75.757921976,3.735,142.629
Georges Home,Dilithium3,1.139,45.316050005,-75.757368941,3.19,257.654
Toronto Edge,Dilithium5,992.816,45.317627642,-75.757681706,3.209,84.346
Toronto Edge,Rainbow-I-Classic,10.073,45.315561391,-75.758471713,3.56,304.363
Georges Home,Dilithium5,999.036,45.316776305,-75.757078656,3.3,190.087
Ottawa Edge,Dilithium3,990.468,45.316998416,-75.757922165,3.188,145.524
Georges Home,Rainbow-V-Classic,107.224,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,957.216,45.316275286,-75.757256745,15.462,236.115
Toronto Edge,Dilithium5,987.759,45.316837497,-75.757053744,4.009,185.022
Toronto Edge,Dilithium5,4.85,45.316024949,-75.757375216,3.281,260.227
Toronto Edge,Dilithium3,972.051,45.315636811,-75.758459163,7.006,295.933
Georges Home,Dilithium2,964.322,45.315299501,-75.758138722,6.7,332.748
Georges Home,Dilithium5,998.326,45.315243973,-75.757795567,2.839,340.357
Georges Home,Dilithium3,989.817,45.317108262,-75.756944493,3.735,164.356
Ottawa Edge,Rainbow-I-Classic,4.106,45.31575381,-75.758406017,3.196,282.692
Toronto Edge,Rainbow-I-Classic,983.582,45.315367241,-75.758370442,7.362,325.465
Ottawa Edge,Dilithium2,991.68,45.317670094,-75.756732073,3.293,134.234
Ottawa Edge,Dilithium5,980.095,45.316129926,-75.757337755,3.728,249.719
Toronto Edge,Dilithium2,979.134,45.315351813,-75.757625085,6.296,329.98
Georges Home,Dilithium2,1.244,45.315915099,-75.75835287,3.033,264.575
Toronto Edge,Dilithium5,992.533,45.317195714,-75.757847242,3.372,125.047
Georges Home,Rainbow-I-Classic,989.691,45.315735461,-75.758421704,3.575,284.801
Georges Home,Dilithium2,988.842,45.316998416,-75.757922165,3.188,145.524
Ottawa Edge,Dilithium3,984.519,45.315802727,-75.758390518,3.468,277.196
Ottawa Edge,Dilithium2,0.0,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,971.368,45.316212748,-75.758255988,13.867,231.262
Ottawa Edge,Rainbow-I-Classic,962.338,45.318072445,-75.757571888,0.0,54.926
Georges Home,Dilithium2,993.237,45.317380474,-75.756844464,3.56,146.847
Toronto Edge,Rainbow-I-Classic,976.114,45.315266165,-75.757922313,8.249,337.117
Ottawa Edge,Dilithium3,985.583,45.316419546,-75.757225368,3.468,221.778
Georges Home,Dilithium5,3.395,45.316024949,-75.757375216,3.281,260.227
Georges Home,Dilithium3,2.424,45.315242778,-75.757993529,3.312,339.4
Toronto Edge,Dilithium3,979.124,45.317916184,-75.756839427,6.902,114.515
Ottawa Edge,Dilithium2,979.116,45.315813676,-75.757444054,3.82,281.851
Toronto Edge,Dilithium2,997.257,45.315365761,-75.758410662,3.223,325.775
Toronto Edge,Dilithium2,992.384,45.315888849,-75.758356196,3.457,267.501
Georges Home,Dilithium5,977.036,45.317933338,-75.75682079,3.254,115.2
Georges Home,Dilithium3,16.831,45.316198393,-75.758240489,3.281,232.837
Toronto Edge,Rainbow-I-Classic,972.446,45.317206784,-75.756903892,8.095,157.75
Ottawa Edge,Dilithium2,993.1,45.317170775,-75.756925666,3.553,159.762
Ottawa Edge,Dilithium3,8.779,45.316198393,-75.758240489,3.281,232.837
Toronto Edge,Dilithium2,5.354,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,2.393,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,17.396,45.315592769,-75.757534475,11.692,304.606
Ottawa Edge,Dilithium2,976.363,45.317104966,-75.757897065,7.822,134.159
Ottawa Edge,Rainbow-I-Classic,993.173,45.317252027,-75.757831554,3.548,119.241
Ottawa Edge,Dilithium3,974.005,45.315299375,-75.758135585,6.797,332.766
Georges Home,Dilithium3,8.15,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,3.33,45.315808923,-75.757456415,3.461,282.166
Ottawa Edge,Dilithium2,1.468,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,994.344,45.315461416,-75.757572126,3.553,318.531
Ottawa Edge,Rainbow-III-Classic,34.61,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,988.147,45.316837253,-75.757978452,3.372,162.731
Ottawa Edge,Dilithium3,983.736,45.315284641,-75.757708852,3.574,336.565
Georges Home,Rainbow-I-Classic,980.228,45.315299375,-75.758135585,6.797,332.766
Georges Home,Dilithium5,5.823,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium5,15.759,45.316932471,-75.757959438,3.735,152.388
Ottawa Edge,Dilithium5,998.028,45.31704707,-75.756969405,3.633,168.731
Toronto Edge,Rainbow-III-Classic,36.964,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium3,964.971,45.317139518,-75.756935079,8.095,162.036
Toronto Edge,Rainbow-I-Classic,13.464,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium2,984.061,45.315920105,-75.758346784,3.384,263.998
Toronto Edge,Dilithium5,6.917,45.317949967,-75.757569129,0.0,62.381
Georges Home,Rainbow-I-Classic,1.248,45.316547751,-75.757162994,3.4,210.297
Toronto Edge,Dilithium3,978.825,45.31786095,-75.757585006,6.116,67.991
Toronto Edge,Dilithium2,983.727,45.31760588,-75.7567354,3.56,137.834
Toronto Edge,Dilithium5,8.836,45.317987708,-75.757513408,2.896,63.556
Toronto Edge,Dilithium3,995.373,45.317731159,-75.756704022,3.293,132.799
Ottawa Edge,Rainbow-I-Classic,997.992,45.316597989,-75.757153581,3.293,205.452
Toronto Edge,Dilithium3,23.233,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,16.441,45.315511401,-75.757556438,3.56,313.239
Toronto Edge,Rainbow-I-Classic,992.824,45.315652387,-75.757497203,3.659,298.605
Toronto Edge,Dilithium2,4.352,45.315994893,-75.758318547,3.033,255.603
Ottawa Edge,Rainbow-I-Classic,980.805,45.316079688,-75.757347167,8.258,254.905
Toronto Edge,Dilithium3,989.394,45.316696393,-75.758040824,3.735,177.898
Georges Home,Dilithium2,982.038,45.315282157,-75.758052196,3.679,334.839
Toronto Edge,Dilithium3,6.983,45.31575381,-75.758406017,3.196,282.692
Toronto Edge,Dilithium3,994.824,45.316214353,-75.758218904,3.117,231.046
Ottawa Edge,Dilithium5,0.05,45.315337399,-75.758438521,3.057,329.041
Ottawa Edge,Dilithium3,972.864,45.317944387,-75.756857874,3.365,112.047
Ottawa Edge,Dilithium5,977.075,45.31760588,-75.7567354,3.56,137.834
Toronto Edge,Dilithium3,989.338,45.315974844,-75.758318736,3.56,257.831
Georges Home,Rainbow-I-Classic,7.057,45.316161182,-75.757328342,3.117,246.58
Georges Home,Dilithium5,982.354,45.31610487,-75.75734403,3.81,252.27
Ottawa Edge,Rainbow-I-Classic,10.854,45.31753532,-75.757719168,3.644,92.239
Ottawa Edge,Dilithium5,982.299,45.317994975,-75.75710824,3.42,91.696
Ottawa Edge,Rainbow-I-Classic,20.141,45.31758518,-75.757700342,3.4,87.855
Ottawa Edge,Dilithium3,988.999,45.317751347,-75.757637968,3.725,74.56
Georges Home,Dilithium3,992.511,45.31638817,-75.758162619,3.384,211.741
Georges Home,Dilithium3,6.189,45.31526327,-75.758104777,3.067,336.822
Ottawa Edge,Dilithium5,995.203,45.315395597,-75.757612535,3.248,325.297
Toronto Edge,Rainbow-I-Classic,11.872,45.317524114,-75.757728392,3.996,93.089
Ottawa Edge,Dilithium3,987.591,45.316862309,-75.757972177,3.02,160.016
Georges Home,Dilithium3,10.773,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium3,2.619,45.315655287,-75.758446614,3.725,293.818
Ottawa Edge,Dilithium2,995.826,45.31785157,-75.757612867,3.226,67.22
Georges Home,Dilithium2,972.762,45.317056428,-75.757921976,13.88,139.155
Ottawa Edge,Dilithium2,960.147,45.318004514,-75.757234992,6.595,82.088
Toronto Edge,Dilithium3,3.342,45.317949967,-75.757569129,0.0,62.381
Toronto Edge,Dilithium3,985.977,45.315284641,-75.757708852,3.574,336.565
Georges Home,Dilithium3,985.564,45.315315271,-75.758212888,6.923,330.964
Georges Home,Dilithium2,985.092,45.315253575,-75.757823426,3.522,339.098
Georges Home,Dilithium2,997.957,45.315826209,-75.758371883,3.468,274.514
Georges Home,Dilithium2,995.575,45.316597862,-75.757150444,3.209,205.563
Ottawa Edge,Dilithium2,964.614,45.317971398,-75.757074293,6.741,95.137
Toronto Edge,Rainbow-I-Classic,4.845,45.316987209,-75.757931389,3.827,146.651
Ottawa Edge,Dilithium2,999.053,45.315480145,-75.757565851,3.56,316.551
Toronto Edge,Dilithium5,978.132,45.31797688,-75.757532045,0.0,62.989
Ottawa Edge,Dilithium3,988.092,45.317408583,-75.756810328,8.362,146.682
Georges Home,Dilithium5,2.8,45.317949967,-75.757569129,0.0,62.381
Ottawa Edge,Dilithium5,2.26,45.317888902,-75.757597179,2.753,65.138
Toronto Edge,Dilithium3,988.478,45.317195714,-75.757847242,3.372,125.047
Georges Home,Dilithium3,7.104,45.315450335,-75.757584486,3.392,319.6
Georges Home,Dilithium5,14.897,45.316481687,-75.758128107,3.901,201.405
Toronto Edge,Dilithium5,6.499,45.317425465,-75.757765854,3.484,102.235
Toronto Edge,Dilithium2,989.428,45.317474255,-75.757747217,3.644,97.657
Georges Home,Dilithium3,966.949,45.315699451,-75.758443477,7.203,288.904
Ottawa Edge,Dilithium3,999.866,45.31627856,-75.757284605,3.56,235.095
Ottawa Edge,Dilithium3,993.116,45.318024848,-75.757191632,3.043,84.403
Ottawa Edge,Dilithium3,985.522,45.315461416,-75.757572126,3.553,318.531
Toronto Edge,Dilithium2,998.463,45.316358354,-75.75725028,3.209,227.53
Georges Home,Dilithium2,7.92,45.316894887,-75.75796885,3.633,156.448
Georges Home,Rainbow-I-Classic,976.821,45.316538252,-75.758118695,8.622,195.143
Toronto Edge,Dilithium2,981.155,45.318025323,-75.757454549,3.328,65.5
Georges Home,Dilithium5,982.638,45.317929917,-75.757569318,3.056,63.757
Georges Home,Dilithium2,980.966,45.315264813,-75.75796567,3.42,337.065
Georges Home,Dilithium5,16.989,45.317524114,-75.757728392,3.996,93.089
Georges Home,Dilithium2,989.807,45.317165905,-75.757865878,3.196,127.974
Toronto Edge,Dilithium2,18.057,45.315511401,-75.757556438,3.56,313.239
Ottawa Edge,Dilithium5,993.198,45.318025197,-75.757451411,2.741,65.725
Ottawa Edge,Dilithium5,975.834,45.318029665,-75.7572813,3.441,77.661
Ottawa Edge,Dilithium2,997.486,45.31783259,-75.757612867,3.281,68.776
Ottawa Edge,Dilithium2,970.093,45.315517728,-75.757556438,7.1,312.545
Toronto Edge,Dilithium3,1.401,45.317153125,-75.757862741,4.253,129.415
Ottawa Edge,Dilithium3,7.254,45.31758518,-75.757700342,3.4,87.855
Toronto Edge,Dilithium2,995.882,45.315744709,-75.757459742,3.633,289.1
Ottawa Edge,Dilithium2,979.207,45.315580499,-75.75847485,6.81,302.262
Ottawa Edge,Dilithium3,0.532,45.316493013,-75.757191044,3.033,215.104
Ottawa Edge,Rainbow-I-Classic,999.783,45.317375606,-75.757784679,3.384,107.021
Georges Home,Dilithium3,984.435,45.31801232,-75.75719477,3.459,84.676
Ottawa Edge,Rainbow-I-Classic,990.212,45.316325531,-75.758178306,3.188,218.69
Toronto Edge,Dilithium5,980.496,45.317446292,-75.756804052,3.575,144.279
Toronto Edge,Rainbow-I-Classic,983.03,45.315735329,-75.757487601,7.919,289.693
Georges Home,Dilithium2,979.174,45.31610487,-75.75734403,3.81,252.27
Ottawa Edge,Dilithium2,966.034,45.316596288,-75.757138082,7.652,206.112
Ottawa Edge,Dilithium5,2.778,45.315395597,-75.757612535,3.248,325.297
Toronto Edge,Rainbow-I-Classic,977.482,45.316405318,-75.757213007,8.095,223.597
Toronto Edge,Dilithium2,0.323,45.315447445,-75.758497,3.022,317.137
Ottawa Edge,Dilithium2,989.233,45.316837253,-75.757978452,3.372,162.731
Toronto Edge,Rainbow-I-Classic,997.207,45.317605861,-75.757715841,8.434,85.256
Georges Home,Dilithium2,981.114,45.315299375,-75.758135585,6.797,332.766
Toronto Edge,Dilithium5,988.431,45.315264718,-75.757913089,3.785,337.324
Georges Home,Dilithium5,992.791,45.317015814,-75.756978818,3.725,171.18
Georges Home,Rainbow-V-Classic,115.764,45.317949967,-75.757569129,0.0,62.381
Georges Home,Dilithium2,977.859,45.317422811,-75.756822689,3.4,144.903
Toronto Edge,Dilithium2,976.845,45.316464659,-75.758149881,8.434,203.258
Toronto Edge,Dilithium3,5.881,45.315370541,-75.75761881,3.056,327.986
Georges Home,Rainbow-I-Classic,968.725,45.315272176,-75.757814013,7.93,337.103
Georges Home,Dilithium3,976.027,45.316220547,-75.757284794,8.083,241.239
Toronto Edge,Dilithium3,967.641,45.317892481,-75.756802343,8.131,118.193
Ottawa Edge,Rainbow-I-Classic,6.771,45.315429911,-75.758506223,3.293,319.134
Toronto Edge,Dilithium3,999.197,45.31704707,-75.756969405,3.633,168.731
Georges Home,Dilithium2,988.24,45.315735461,-75.758421704,3.575,284.801
